customer_id,product_id,is_fraud
39,100590,0
39,109139,0
40,105624,0
40,109242,0
40,109315,0
40,109571,0
40,105205,0
40,106219,0
40,108239,0
41,106808,0
41,100415,0
41,104862,0
41,103447,0
41,101062,0
41,107023,0
42,101200,0
42,100971,0
42,107843,0
42,101591,0
42,105921,0
42,103570,0
42,102694,0
42,102522,0
42,104436,0
42,103920,0
42,106274,0
42,102153,0
42,106505,0
42,103709,0
42,103164,0
42,106143,0
42,104033,0
42,103085,0
42,103412,0
42,103713,0
42,104024,0
42,107573,0
42,100226,0
42,100522,0
42,109905,0
42,106787,0
42,106898,0
42,100022,0
42,104701,0
42,101666,0
42,104869,0
42,100446,0
42,103432,0
42,100203,0
42,101084,0
42,100627,0
42,109649,0
42,105581,0
44,109485,0
45,107243,0
45,100999,0
45,102388,0
45,100876,0
46,107047,0
46,109676,0
46,101669,0
46,100054,0
47,103755,0
47,106307,0
47,104113,0
47,101940,0
47,108153,0
47,100266,0
48,105446,0
48,104485,1
48,107821,0
48,106371,0
48,108205,0
48,104495,0
48,102286,0
50,100169,0
50,105326,0
50,105820,0
50,105838,0
51,107651,0
51,101269,0
51,106680,0
52,103590,0
52,107640,0
52,100731,1
52,103571,0
52,103635,0
52,104124,0
52,101838,0
53,100941,0
53,102049,0
54,107099,0
54,108795,0
55,100334,0
55,104527,0
55,107208,0
55,103656,0
55,105379,0
56,102822,0
56,108867,0
56,102314,0
56,103876,0
56,108119,0
56,101053,0
56,105899,0
56,107883,0
56,100641,0
56,104618,0
56,102049,0
56,102908,0
56,100102,0
56,108067,0
56,101991,0
56,103708,0
56,109314,0
56,108701,0
56,101366,0
56,102731,0
56,102870,0
56,105583,0
56,100534,0
56,103165,0
56,108193,0
56,100164,0
56,101270,0
56,107800,0
56,106949,0
56,101928,0
56,105215,0
56,103960,0
56,101437,0
56,105906,0
56,109437,0
56,101838,0
56,105861,0
56,101588,0
56,108000,0
56,103225,0
56,104578,0
56,108066,0
56,106155,0
56,100541,0
56,106206,0
56,102525,0
56,107084,0
56,109733,0
57,106541,0
57,102080,0
57,102094,0
57,107562,0
57,101286,0
57,103611,0
58,102006,0
58,108787,0
58,108667,0
59,101888,0
59,107754,0
59,108189,0
59,104878,0
60,103863,0
60,103860,0
60,109815,0
60,105173,0
60,105996,0
60,108987,0
60,106908,0
60,104582,0
60,105888,0
60,109508,0
60,102173,0
60,104532,0
60,109119,0
60,104793,0
60,107302,0
60,108524,0
60,106696,0
60,106281,0
60,108946,0
60,107419,0
60,109850,0
60,105907,0
60,102500,0
60,104899,0
60,101369,0
60,100513,0
60,107574,0
60,103053,0
60,105380,0
60,104880,0
60,101674,0
60,105871,0
60,102820,0
60,109396,0
60,100662,0
60,100884,0
60,108766,0
60,103567,0
60,105453,0
60,101584,0
60,102952,0
60,108750,0
60,105293,0
60,102469,0
60,108624,0
60,106970,0
60,102863,0
60,100535,0
60,107532,0
60,108938,0
60,109965,0
60,101743,0
60,109988,0
60,107094,0
60,105625,0
60,107066,0
60,103237,0
60,109256,0
60,101451,0
60,106999,0
60,103006,0
60,102324,0
60,102860,0
60,106765,0
60,100474,0
60,104635,0
60,103243,0
60,106654,0
60,108824,0
61,100667,0
61,105749,0
61,102329,0
61,107664,0
61,102511,0
61,106922,0
62,106486,0
62,107915,0
62,102552,0
62,103478,0
62,102573,0
62,105369,0
62,103083,0
62,102093,0
62,103448,0
62,105883,0
62,100865,0
62,102320,0
62,108411,0
62,101542,0
62,102382,0
62,108742,0
62,105093,0
62,106987,0
62,103842,0
62,102918,0
62,109750,0
62,107657,0
62,100098,0
62,104541,0
62,100889,0
62,108210,0
62,101907,0
62,105929,0
62,105416,0
62,100227,0
62,102079,0
62,102793,0
62,109702,0
62,102773,0
62,107251,0
62,105121,0
62,100135,0
62,107975,0
62,109242,0
62,108560,0
62,100927,0
62,109619,0
62,104229,0
62,100502,0
62,105816,0
62,104680,0
62,102901,0
62,100919,0
62,106260,0
62,107722,0
62,102734,0
62,100162,0
62,100143,0
62,103151,0
62,104114,0
62,108535,0
62,101481,0
62,105359,0
62,109240,0
62,103668,0
62,106519,0
62,105103,0
62,103501,0
62,106902,0
62,103440,0
62,105939,0
62,105072,0
62,106313,0
62,103605,0
62,108708,0
62,105526,0
62,100441,0
62,106779,0
62,102644,0
63,109254,0
63,109659,0
63,106499,0
63,107778,0
64,104549,0
64,107491,0
64,108075,0
64,101581,0
64,103415,0
64,106257,0
65,107364,0
65,105573,0
65,106835,0
65,101764,0
65,105565,0
65,106184,0
66,105751,0
66,105065,0
66,109281,0
66,104077,0
66,100325,0
66,106879,0
66,105848,0
66,101835,0
66,104058,0
66,108275,0
66,103623,0
67,102249,0
67,102310,0
67,107367,0
67,108550,0
68,109650,0
68,109561,0
68,106215,0
68,106389,0
68,103736,0
68,109385,0
68,105003,0
68,105151,0
69,109089,0
69,107142,0
69,106928,1
69,100396,0
70,106846,0
70,102810,0
70,107700,0
71,100201,0
71,104942,0
71,100367,0
72,108339,0
72,103628,0
73,108532,0
73,105651,0
73,103401,0
73,105892,0
73,102277,0
74,106562,0
74,100926,0
74,103085,0
74,101885,0
74,101001,0
75,106472,0
75,107969,0
75,104983,0
75,105715,0
75,100291,0
75,106587,0
75,103165,0
75,109621,0
75,104109,0
75,105880,0
75,103604,0
75,105516,0
75,100355,0
75,109110,0
75,104702,0
75,103733,0
75,100090,0
75,106681,0
75,102112,0
75,103593,0
75,100835,0
75,102108,0
75,105197,0
75,101412,0
75,101340,0
75,108086,0
75,104518,0
75,107858,0
75,102945,0
75,100074,0
75,103007,0
75,105814,0
75,107898,0
75,109823,0
75,106281,0
75,101858,0
75,108125,0
75,108545,0
75,101443,0
75,105926,0
75,100543,0
75,109215,0
75,101356,0
75,102154,0
75,108072,0
76,102640,0
76,102761,0
76,101476,0
76,102806,0
76,106003,0
76,106769,0
76,104661,0
76,107202,0
77,105736,0
77,104349,0
77,100744,0
77,105463,0
78,109298,1
78,105479,1
78,107149,1
78,105247,1
78,109265,1
78,108675,1
78,109497,1
78,107759,1
78,103646,1
78,102934,1
78,101439,1
78,100923,1
78,107315,1
78,104103,1
78,101653,1
78,108123,1
78,108072,1
78,106245,1
78,106168,1
78,105858,1
78,107898,1
78,100637,1
78,108528,1
78,108036,1
78,106079,1
78,100664,0
78,100042,1
78,103090,1
78,109968,1
78,102133,1
78,100664,1
78,104218,1
78,106637,1
78,106721,1
78,106152,1
78,104812,1
78,103298,1
78,107489,1
78,106742,1
78,102390,1
78,106690,1
78,103791,1
78,102414,1
78,109352,1
78,103919,1
79,102287,0
79,100314,0
79,108744,0
79,103907,0
79,106958,0
79,105341,0
79,107564,0
79,108537,0
79,103442,0
79,109842,0
79,109139,0
79,106343,0
79,107528,0
79,106686,0
79,107401,0
79,108508,0
79,108586,0
79,103766,0
79,107164,0
79,109780,0
79,105062,0
79,105250,0
79,104038,0
79,106735,0
79,109639,0
79,100098,0
79,109991,0
79,102865,0
79,103385,0
79,104834,0
79,109965,0
79,103493,0
79,100970,0
79,104217,0
79,109038,0
79,100832,0
79,109717,0
79,106336,0
79,100728,0
79,108102,0
79,108454,0
79,101802,0
79,109173,0
79,100878,0
79,109883,0
79,108108,0
79,100195,0
79,100723,0
79,107493,0
79,108447,0
79,105195,0
79,107915,0
79,104898,0
79,101394,0
80,109986,0
80,109307,0
80,107388,0
80,106206,0
80,105071,0
81,103145,0
81,103453,0
81,109347,0
81,104370,0
82,107458,0
82,109626,0
83,100587,0
83,108170,0
83,103381,0
83,108754,0
83,103784,0
84,104220,0
84,108799,0
85,107149,0
85,106312,0
85,109989,0
85,107561,0
86,106430,0
86,103962,0
86,107570,0
87,105793,0
87,103427,0
87,105475,0
87,102465,0
87,103074,0
88,104841,0
88,108767,0
88,100890,0
88,108369,0
88,102613,0
88,102789,0
89,107821,0
89,106282,0
89,105474,0
89,106111,0
89,100783,0
90,107401,0
90,106440,0
90,103589,0
90,107725,0
91,104930,0
91,109511,0
91,107352,0
91,105879,1
91,107366,0
92,101333,0
92,104644,0
93,108516,0
93,108044,0
93,108530,0
94,108811,0
94,109238,0
94,104042,0
94,107204,0
94,100953,0
95,103544,0
95,108802,0
95,104720,0
95,107105,0
96,108720,0
96,109527,0
96,100519,0
96,103131,0
96,102383,0
97,101331,0
97,100374,0
97,101980,0
97,103611,0
98,104972,0
98,105258,0
98,108997,0
98,108394,0
98,109714,0
98,102475,0
98,100934,0
98,105934,0
98,104481,0
98,104312,0
98,101189,0
98,101230,0
98,104590,0
98,108100,0
98,104597,0
98,108807,0
98,103102,0
98,105097,0
98,100643,0
98,107024,0
98,105260,0
98,102270,0
98,109868,0
98,107952,0
98,108243,0
98,105048,0
98,109745,0
98,108704,0
98,105262,0
98,109490,0
98,108001,0
98,106945,0
98,105244,0
98,103586,0
98,106999,0
98,100177,0
98,105172,0
98,106494,0
98,101681,0
98,108573,0
98,101309,0
98,103735,0
98,108228,0
98,101890,0
98,106123,0
98,100261,0
98,103021,0
98,102004,0
99,103234,0
99,103567,0
99,100802,0
99,102438,0
99,100545,0
99,105038,0
100,107308,1
100,100612,1
100,102135,1
100,100907,1
100,102907,1
100,101967,1
100,107033,1
100,102958,1
100,106673,1
100,102958,1
100,102547,1
100,101846,1
100,107811,1
100,108632,1
100,101589,1
100,109212,1
100,100618,1
100,108150,1
100,102153,1
100,103757,1
100,103225,1
100,107027,1
100,107098,1
100,101598,1
100,106393,1
100,109838,1
100,100387,1
100,109832,1
100,101043,1
100,100138,1
100,100935,1
100,109356,1
100,104983,1
100,105545,1
100,100453,1
100,106230,1
100,109974,1
100,106491,1
100,101401,1
100,102741,1
100,105484,1
100,101091,1
100,100230,1
100,104323,1
100,105518,0
100,103629,1
100,102559,1
100,100940,1
100,105323,1
100,102464,1
100,101949,1
100,102932,1
100,108926,1
100,108860,1
100,106539,1
100,103958,1
100,103016,1
100,104058,1
100,109811,1
101,104451,0
101,106332,0
102,106906,0
102,107295,0
102,107139,0
102,101041,0
102,102961,0
103,107380,0
103,106002,0
103,109518,0
103,103943,0
104,102943,0
104,105436,0
104,103241,0
104,106495,0
104,101651,0
105,104433,0
105,106824,0
105,108793,0
105,103654,0
105,101571,0
105,104058,0
105,102302,0
106,101613,1
106,107503,0
106,101529,0
106,106423,0
107,108376,0
107,105559,0
107,108878,0
107,102847,0
107,103707,0
108,107776,0
108,106162,0
109,103383,0
109,106711,0
109,105473,0
110,104195,0
110,104171,0
110,105972,0
110,109235,0
110,106188,0
111,102830,0
111,108393,0
111,105130,0
112,103156,0
112,104205,0
113,105349,0
113,108992,0
113,100369,0
115,105913,0
115,107796,0
115,104304,0
115,104066,0
115,105348,0
116,107461,0
116,105880,0
116,107991,0
116,106616,0
116,109839,0
117,106592,0
117,107114,0
117,101559,0
117,105383,0
117,103306,0
118,103303,0
118,100140,0
118,106171,0
118,104124,0
119,100066,0
119,106270,0
119,101824,0
119,107724,0
120,108628,0
120,108737,0
120,108038,0
120,102043,0
120,106869,0
120,103868,0
120,107490,0
120,108326,0
121,101619,0
121,108472,0
121,101106,0
121,103776,0
121,105891,0
121,109331,0
121,108274,0
121,103681,0
121,107665,0
121,101404,0
121,109305,0
121,106598,0
121,103260,0
121,109711,0
121,105357,0
121,108718,0
121,103764,0
121,103207,0
121,104944,0
121,108069,0
121,100758,0
121,105238,0
121,108449,0
121,103167,0
121,103436,0
121,108700,0
121,108819,0
121,107020,0
121,100648,0
121,103316,0
121,101403,0
121,101625,0
121,101207,0
121,103474,0
121,108879,0
121,100549,0
121,102529,0
121,101392,0
121,107767,0
121,103384,0
121,107072,0
121,108425,0
121,109879,0
121,107478,0
121,108123,0
121,102374,0
121,101754,0
121,108879,0
121,106415,0
121,103663,0
121,105317,0
121,107888,0
121,103567,0
121,106141,0
122,108830,0
122,103223,0
122,107025,0
123,104766,0
123,100856,0
123,106604,0
123,105335,0
123,109049,0
123,106968,0
124,103366,0
124,100072,0
124,109512,0
125,109795,0
125,105494,0
125,105574,0
125,103759,0
125,102198,0
125,108825,0
125,109026,0
125,102562,0
125,102703,0
125,109719,0
125,107692,0
125,104040,0
125,108141,0
125,100168,0
125,101068,0
125,106271,0
125,109284,0
125,107678,0
125,100117,0
125,108455,0
125,103053,0
125,109706,0
125,108625,0
125,101695,0
125,103811,0
125,100657,0
125,106076,0
125,100631,0
125,100172,0
125,109373,0
125,109256,0
125,100606,0
125,102891,0
125,108890,0
125,100303,0
125,101877,0
125,104454,0
125,102200,0
125,106904,0
125,109707,0
125,104768,0
125,108576,0
125,103456,0
125,106991,0
125,108971,0
125,107406,0
125,103959,0
125,109704,0
125,103255,0
125,106109,0
125,104293,0
125,102046,0
125,109515,0
125,106477,0
125,108636,0
125,107067,0
125,104023,0
125,108985,0
126,109165,0
126,103445,0
126,108960,0
126,106901,0
126,102941,0
126,104065,0
126,108515,0
127,103613,0
127,109671,0
127,105664,0
127,104561,0
127,105607,0
128,109703,0
128,108236,0
128,106374,0
128,106147,0
128,109887,0
128,102332,0
129,100458,0
129,104934,0
129,101144,0
129,105253,0
129,101026,0
129,101965,0
129,106852,0
130,106415,0
130,100214,0
130,102094,0
130,101901,0
130,100202,0
130,102557,0
130,107673,0
130,104849,0
131,105025,0
131,106554,0
131,104437,0
131,104828,0
131,109935,0
131,101827,0
131,105083,0
131,103584,0
131,101831,0
131,105937,0
131,106361,0
131,108938,0
131,100679,0
131,106163,0
131,105025,0
131,104428,0
131,108894,0
131,108882,0
131,107521,0
131,105973,0
131,108956,0
131,104057,0
131,101992,0
131,100093,0
131,102478,0
131,109787,0
131,103331,0
131,107355,0
131,100768,0
131,101468,0
131,104549,0
131,103959,0
131,101109,0
131,106555,0
131,109164,0
131,105173,0
131,101287,0
131,106827,0
131,102380,0
131,109059,0
131,104216,0
131,109692,0
131,101592,0
131,108407,0
131,106946,0
131,102361,0
131,106007,0
131,101388,0
131,100696,0
131,108937,0
131,104102,0
131,105227,0
131,107190,0
131,106318,0
131,102457,0
131,106454,0
131,108425,0
132,108892,0
132,108546,0
132,102501,0
132,104479,0
132,108385,0
132,105197,0
132,103715,0
133,104728,0
134,105702,0
134,103829,1
134,101265,0
134,104945,0
134,101060,0
135,104566,0
135,102162,0
135,105059,0
135,104948,0
135,101610,0
135,104560,0
135,107205,0
135,105763,0
135,109783,0
135,109943,0
135,103755,0
135,105505,0
135,109572,0
135,101604,0
135,101689,0
135,109258,0
135,106611,0
135,109208,0
135,108277,0
135,107011,0
135,100251,0
135,100325,0
135,102367,0
135,106379,0
135,102534,0
135,106261,0
135,101985,0
135,102942,0
135,109931,0
135,101800,0
135,106715,0
135,105394,0
135,104710,0
135,105229,0
135,103269,0
135,108664,0
135,107397,0
135,104423,0
135,101910,0
135,102930,0
135,102673,0
135,104991,0
135,105281,0
135,108591,0
135,107122,0
135,104633,0
135,106304,0
135,105292,0
135,107542,0
135,108982,0
135,101549,0
135,101811,0
136,107795,0
137,104226,0
137,108969,0
137,103271,0
137,102050,0
138,102047,0
138,101434,0
138,102926,0
138,107575,0
138,105901,0
139,108941,0
139,102574,0
140,101661,0
140,101280,0
140,108247,0
140,108899,0
141,107522,0
141,109415,0
141,100950,0
141,102703,0
142,107663,0
142,103328,0
142,107588,0
142,103880,0
142,108289,0
143,105867,0
143,103522,0
143,103559,0
144,101400,0
144,108523,0
144,101231,0
144,102776,0
145,100054,0
145,102534,0
145,105944,0
145,103851,0
145,103981,0
146,103985,0
146,105097,0
146,108698,0
146,105207,0
147,106376,1
147,104333,1
147,101903,1
147,106658,1
147,109180,1
147,106318,1
147,109958,1
147,104151,1
147,107509,1
147,109412,1
147,103982,1
147,104549,1
147,101880,1
147,101224,1
147,100519,1
147,100204,1
147,100500,1
147,106212,1
147,100631,1
147,104405,1
147,101767,1
147,104288,1
147,103644,1
147,105979,1
147,101874,1
147,102420,1
147,108337,1
147,107116,1
147,104934,1
147,104433,1
147,108472,1
147,107360,1
147,103880,1
147,104826,1
147,109487,1
147,107592,1
147,106794,1
147,100278,1
147,103037,1
147,106143,1
148,107665,0
149,101156,0
149,107245,0
149,106221,0
149,100277,0
149,109632,0
149,104958,0
149,105067,0
150,106060,0
150,100891,0
150,102651,0
150,109871,0
150,100656,0
150,108298,0
150,103000,0
150,100197,0
151,106127,0
151,100660,0
151,108989,0
151,100227,0
151,106364,0
152,101309,1
154,108509,0
154,109404,0
154,109920,0
154,104706,0
154,109595,0
155,109511,0
155,108783,0
155,107933,0
155,108688,0
155,101779,0
155,103164,0
155,100362,0
156,102433,0
156,104626,0
156,100794,0
156,106691,0
157,108837,0
157,105084,0
157,101304,0
157,107573,0
157,101243,0
157,101176,0
157,105417,0
157,107771,0
157,103574,0
157,108563,0
157,106568,0
157,106401,0
157,105265,0
157,108924,0
157,107238,0
157,108565,0
157,104884,0
157,104142,0
157,102197,0
157,103982,0
157,101539,0
157,108888,0
157,108615,0
157,104070,0
157,105257,0
157,106867,0
157,105774,0
157,102363,0
157,108082,0
157,104595,0
157,108441,0
157,109800,0
157,101808,0
157,100429,0
157,102729,0
157,100190,0
157,109316,0
157,107079,0
157,107353,0
158,100229,0
158,109423,0
158,105748,0
158,103494,0
158,109410,0
158,100780,0
158,106469,0
159,104363,0
159,104739,0
159,105006,0
159,103407,0
160,105642,0
160,106079,0
160,108593,0
160,102936,0
160,103190,0
160,105891,0
160,102218,0
160,105311,0
161,107740,0
161,100697,0
161,109000,0
161,103381,0
161,108934,0
161,100197,0
161,105643,0
161,102005,0
161,103083,0
161,105887,0
161,103185,0
161,105632,0
161,108678,0
161,102271,0
161,103179,0
161,107049,0
161,103224,0
161,106918,0
161,107138,0
161,105147,0
161,102832,0
161,107292,0
161,100262,0
161,109445,0
161,101692,0
161,104212,0
161,107044,0
161,103159,0
161,104817,0
161,101604,0
161,101755,0
161,108108,0
161,101175,0
161,105899,0
161,106184,0
161,103564,0
161,101539,0
161,104785,0
161,103057,0
162,100764,0
162,109576,0
162,100135,0
162,105168,0
162,106044,0
163,107273,0
163,100733,0
163,105423,0
163,107033,0
164,103697,0
164,109419,0
164,108019,0
164,107712,0
165,104156,0
165,100874,0
165,106267,0
165,105046,0
165,102437,0
166,103973,0
166,106467,0
166,106095,0
167,106014,0
167,100529,0
167,106991,0
168,102556,0
168,105471,0
168,109276,0
169,103024,0
169,106700,0
169,105985,0
169,101429,0
169,107223,0
169,102995,0
170,109183,0
170,103517,0
170,109012,0
170,107558,0
170,103917,0
171,100086,0
171,103805,0
171,104328,0
171,101519,0
171,103487,0
171,101332,0
171,107589,0
171,100486,0
171,104883,0
171,101226,0
171,101514,0
171,105897,0
171,108528,0
171,103279,0
171,102875,0
171,101672,0
171,109187,0
171,109348,0
171,101924,0
171,102113,0
171,102591,0
171,109141,0
171,109310,0
171,106592,0
171,100839,0
171,108198,0
171,102912,0
171,105589,0
171,107146,0
171,103210,0
171,101636,0
171,100167,0
171,106301,0
171,102692,0
171,106249,0
171,105792,0
171,108513,0
171,106755,0
171,105453,0
171,103388,0
171,109525,0
171,106569,0
171,109655,0
171,106446,0
171,100193,0
171,108069,0
171,106396,0
171,100640,0
172,107816,0
172,102099,0
172,109377,0
172,103450,0
172,107132,0
172,101251,0
172,102308,0
172,100843,0
172,104112,0
172,108450,0
172,104454,0
172,108133,0
172,109955,0
172,102417,0
172,103933,0
172,105929,0
172,103227,0
172,106591,0
172,104662,0
172,104447,0
172,106263,0
172,106349,0
172,102450,0
172,100703,0
172,108208,0
172,104525,0
172,106315,0
172,100845,0
172,100613,0
172,108156,0
172,106180,0
172,101547,0
172,104668,0
172,107619,0
172,101619,0
172,101538,0
172,107478,0
172,107762,0
172,100706,0
172,105144,0
172,101958,0
172,107589,0
172,106094,0
172,104566,0
172,108099,0
172,101546,0
172,101052,0
172,103773,0
172,107738,0
172,100502,0
172,104219,0
173,104942,0
173,103849,0
173,103192,0
174,105947,0
174,108373,0
174,106996,0
174,107841,0
174,101408,0
174,105853,0
175,103774,0
175,109131,0
175,108348,0
175,101115,0
175,106689,0
176,107397,0
176,108353,0
176,101877,0
176,108118,0
176,105733,0
177,104524,0
177,101943,0
177,105400,0
177,108932,0
177,108205,0
178,109637,0
178,107256,0
178,105617,0
178,105768,0
178,108641,0
178,105633,0
178,100308,0
178,105611,0
178,104734,0
178,100166,0
178,104257,0
178,107213,0
178,101049,0
178,103179,0
178,104824,0
178,105392,0
178,101826,0
178,105862,0
178,106346,0
178,106250,0
178,105496,0
178,103060,0
178,103545,0
178,108612,0
178,102961,0
178,108965,0
178,108642,0
178,106077,0
178,108689,0
178,106801,0
178,109124,0
178,107804,0
178,106668,0
178,105631,0
178,108360,0
178,108602,0
178,103441,0
178,106334,0
178,107934,0
178,101242,0
178,106651,0
178,107963,0
178,102500,0
178,102235,0
178,101227,0
178,108078,0
178,107829,0
178,102229,0
178,106951,0
178,100278,0
178,103618,0
178,108330,0
178,104470,0
178,102331,0
178,103341,0
178,105992,0
178,102898,0
178,106971,0
178,108302,0
178,103635,0
179,103216,0
179,105172,0
179,108284,0
179,108040,0
179,108485,0
179,102021,0
180,109470,0
180,100937,0
181,101703,0
181,107695,0
181,104356,0
181,102322,0
181,103979,0
181,104629,0
182,101737,0
182,103552,0
182,101786,0
182,101235,0
182,105111,0
182,106804,0
183,107899,0
183,102813,0
184,101756,0
184,107708,0
184,106909,0
184,102426,0
184,105456,0
184,100878,0
186,100040,0
186,104144,0
186,106069,0
186,109029,0
186,101711,0
186,102293,0
186,106956,0
186,107264,0
186,105079,0
186,104241,0
186,105292,0
186,103669,0
186,109190,0
186,102141,0
186,106745,0
186,105162,0
186,106522,0
186,106919,0
186,106121,0
186,107616,0
186,109486,0
186,107355,0
186,102875,0
186,108010,0
186,103373,0
186,100499,0
186,101774,0
186,108025,0
186,105596,0
186,100627,0
187,101655,0
187,104847,0
187,104043,0
187,104629,0
187,104101,0
187,105248,0
187,100309,0
188,100562,0
188,102644,0
189,101183,0
189,102068,0
189,107999,0
190,108435,1
190,100130,1
190,100232,1
190,105868,1
190,103534,1
190,104348,1
190,107545,1
190,104893,1
190,100255,1
190,100772,1
190,104476,1
190,108797,1
190,101136,1
190,102484,1
190,100641,1
190,102826,1
190,105777,1
190,103455,1
190,100123,1
190,101763,1
190,104866,1
190,107593,1
190,106805,1
190,101651,1
190,105941,1
190,102641,1
190,101196,1
190,107025,1
190,109393,1
190,102317,1
190,101991,1
190,104931,1
190,109407,1
190,109762,1
190,102327,1
190,106385,1
190,105222,1
190,109078,1
190,107065,1
190,108993,1
190,104714,1
190,107016,1
190,100051,1
190,108279,1
190,100151,1
190,106143,1
190,101021,1
190,101972,1
190,108160,1
190,109105,1
190,104373,1
190,108214,1
190,104236,1
190,109521,1
190,105517,1
190,105822,1
190,100154,1
190,101345,1
190,105205,1
190,104210,1
190,102987,1
190,103108,1
190,102889,1
190,106835,1
191,109398,0
191,102608,0
191,101326,0
191,101273,0
191,103051,0
191,100581,0
191,105498,0
192,101112,0
192,109847,0
192,102667,0
192,106370,0
192,105755,0
192,106300,0
192,106610,0
192,102044,0
193,104126,0
193,107046,0
193,100430,0
193,101134,0
193,101233,0
194,103508,1
194,103974,1
194,105109,1
194,106408,1
194,106916,1
194,108592,1
194,102726,1
194,105409,1
194,109582,1
194,100842,1
194,100035,1
194,104142,1
194,104279,1
194,101271,1
194,101127,1
194,100513,1
194,101831,1
194,108298,1
194,105795,1
194,103885,1
194,106936,1
194,107919,1
194,102048,1
194,106167,1
194,106258,1
194,100766,1
194,106609,1
194,104483,1
194,101376,1
194,100759,1
194,100808,1
194,103587,1
194,106260,1
194,105943,1
194,109608,1
194,108453,1
194,105557,1
194,107192,1
194,106989,1
194,105631,1
194,103589,1
194,101813,1
194,105924,1
194,107884,1
